rip   v．撕裂，撕破
risible   adj．可笑的，引人发笑的
rite   n．（宗教的）仪式
ritual   n．仪式，
rivet   n．铆钉v．吸引（注意力）
riveting   adj．非常精彩的
rivulet   n．小溪，小河
robe   n．长袍，礼服
robust   adj．健壮的
rodent   n．啮齿类动物（如鼠等）
roe   n．鱼卵
roguish   adj．捣蛋的，无赖的
rollicking   adj．欢乐的
rookie   n．新兵，新球员
roost   v．n．栖息，鸟巢
rooster   n．公鸡
roster   n．值勤表，花名册
rotary   adj．旋转的，转动的
rote   n．死
rotund   adj．（人）圆胖的，（音声）洪亮的
roundabout   adj．绕远道的，转弯抹角的
rout   n．大败，溃败
rove   v．流浪，漂泊
rowdy   adj．吵闹的，粗暴的
royalty   n．皇室，版税（付给著作人的钱）
rubbery   adj．强韧的
rubble   n．（一堆）碎石，瓦砾
rubicund   adj．（脸色）红润的
ruck   n．皱褶，普通群众，大量
rucksack   n．（旅行等的）背包
rudder   n．船舵,领导者
ruddy   adj．（脸色）红润的，红色的
rudimentary   adj．初步的，未充分发展的
rudiments   n．基础知识，入门
rue   n．后悔，遗憾．
rueful   adj．后悔的，遗憾的
ruffian   n．恶棍，歹徒．adj．残暴的
ruffle   v．变皱，弄皱，激怒
ruminant   adj．（动物）反刍的，沉思的
ruminate   v．反刍，再嚼，深思
ruminative   adj．沉思默想的
rummage   n．翻寻
rumple   v．弄皱，弄乱
rupture   n．v．破裂，断裂
rural   adj．乡村的
rustic   adj．乡村的，乡土气的
rusticate   n．过乡间生活
rustler   n．偷牛（马）贼
sable   n．黑貂，adj．黑色的
sabotage   n．阴谋破坏，颠覆活动
sabre   n．军刀，击剑用刀
saccharin   n．糖精
sack   n．粗布袋，v．劫掠，掠夺
sacrament   n．圣礼，圣事
sacred   adj．神圣的，庄严的
sacrilegious   adj．亵渎神圣的
sacrosanct   adj．神圣不可侵犯的
saddle   n．鞍，马鞍
safari   n．狩猎旅行，长途考察
safeguard   n．防卫措施，防范措施
sag   v．下陷，下垂，消沉
saga   n．英勇故事，长篇小说
sagacious   adj．聪明的，睿智的
sagacity   n．聪慧，洞察力
sage   adj．智慧的n．智者
salacious   adj．好色的，淫荡的．
salacity   n．好色，淫荡
salient   adj．显著的，突出的
saliferous   adj．含盐的，产盐的
saliva   n．唾液，口水
sallow   n．柳树，adj．病黄色的
salmon   n．鲑鱼
salubrious   adj．有益健康的
salutary   adj．有益的，有益健康的
salutation   n．致敬，（信开头）称呼
salvage   n．v．（从灾难中）抢救，海上救助
salvation   n．得救，拯救
salve   n．药膏，v．减轻，缓和
sampler   n．刺绣花样，取样员
sanatorium   n．疗养院，休养所
sanctimonious   adj．伪装虔诚的
sanction   n．v．批准，认可
sanctuary   n．圣堂，避难所
sanctum   n．圣地，密室
sane   adj．神志清楚的，明智的
sanity   n．神志清楚
sangfroid   n．沉着，临危不惧
sanguinary   adj．有血的，血腥的
sanguine   adj．充满希望的，乐观的
sanitary   adj．卫生的，清洁的
sanitation   n．（公共）卫生
sap   n．树液，活力．v．削弱，耗尽
sapless   adj．没有无气的
sapient   adj．有智慧的
sapience   n．贤明，睿智．
sapling   n．树苗，年轻人
sapphire   n．青玉，蓝宝石，adj．天蓝色的．
sarcasm   n．讥讽，讽刺，嘲笑
sarcastic   adj．讽剌的
sardonic   adj．讽刺的，嘲笑的
sartorial   adj．裁缝的，缝制的
sash   n．腰带,肩带．
satanic   adj．穷凶极恶的
sate   v．使心满意足，使厌足
satiate   v．使饱足，生腻
satiety   n．饱足，满足
satiny   adj．光滑的，柔细的
satire   n．讽剌（作品）
satirical   adj．讽剌的，爱挖苦的
saturnalia   n．纵情狂欢
saturnine   adj．忧郁的，阴沉的
saunter   v．n．闲逛，漫步
savage   adj．凶猛的，野蛮的
savanna   n．热带或亚热带之大草原
savant   n．博学之士，大学士
savor   n．味道，滋味，v．品尝，欣赏
sawdust   n．锯屑
scab   n．创口上所结的疤，痂
scabrous   adj．粗糙的
scabbard   n．（刀、剑）鞘，枪套
scads   n．大量，巨额
scaffold   n．脚手架（造房时搭的架子）
scald   v．烫，用沸水消毒n．烫伤
scalding   adj．滚烫的
scale   n．鱼鳞，（音乐）音阶
scale   v．攀登
scalp   n．头皮，战利品v．击败
scalpel   n．外科手术刀，解剖刀
scamper   v．奔跑，快跑
scandal   n．丑闻，恶意诽谤
scandalous   adj．丢脸的，诽谤性的
scant   adj．不足的，缺乏的
scared   adj．害怕的，恐惧的
scarf   n．围巾，披肩
scarp   n．悬崖，陡坡
scathe   n．v．损害，烧焦
scathing   adj．苛刻的，严厉的
scavenge   v．（在废物中）寻觅，（动物）食腐肉
scavenger   n．食腐动物，拣破烂的人
scenario   n．剧情说明书，剧本
scent   n．气味，香气
sceptical   adj．怀疑的，不相信的
sceptre   n．权杖，君权
schematic   adj．扼要的，图解的
schematize   v．扼要表示
scheme   n．阴谋，（作品等）体系，结构
schism   n．组织分裂
schismatic   adj．分裂的
scintilla   n．一点，丝毫
scintillate   v．闪烁、（淡吐）流露机智
scintillating   adj．才气横溢的
scion   n．嫩芽，子孙
scoff   n．v．嘲笑，笑柄
scoff   v．狼吞虎咽
scorch   v．烤焦，烧焦
scorching   adj．酷热的
score   n．乐谱
scorn   n．v．轻蔑、瞧不起
scorpion   n．蝎子
scotch   v．镇压、粉碎
scour   v．擦洗，擦亮
scour   v．四处搜索
scourge   n．v．鞭笞，磨难
scramble   v．攀登，争夺
scrap   n．小片、碎屑v．废弃
scrape   v．刮擦、擦掉
scrawl   v．潦草地写，乱涂
screed   n．冗长的演说，长篇大论的文章
screwdriver   n．螺丝起子
scribble   v．乱写、乱涂
scripture   n．经文，圣典
scroll   n．卷轴，纸卷，画卷
scrub   n．矮树丛，身体矮小的人
scrub   v．用力擦洗
scrumptious   adj．（食物）很可口的，漂亮的
scruple   n．v．顾忌、迟疑
scrupulous   adj．谨慎小心的、细心的
scrutinize   n．详细检查，细读
scud   v．疾行，疾驶
scuffle   v．混战，打斗
sculpt   v．雕刻
scurrilous   adj．下流的、恶言毁谤的
scurry   v．急跑，疾行
scurvy   adj．卑鄙的、可鄙的
scuttle   v．急赶、疾走，逃辟
scuttle   n．舷窗、舱口盖
scythe   n．大镰刀
seafaring   adj．航海的，跟航海有关的
seam   n．缝、接缝
seamstress   n．女裁缝
seamy   adj．黑暗的、恶劣的
sear   v．（以烈火）烧灼
searing   adj．灼热的
seascape   n．海景
seasoning   n．调味品、佐料
secede   v．正式脱离或退出（组织）
secession   n．脱离、退出
seclude   v．和别人隔离
secluded   adj．隐遁的、隔绝的
seclusion   n．隐遁，隔离
seclusive   adj．好隐居的
secretarial   adj．秘书的、文书的
secrete   v．分泌，藏匿
sect   n．（宗教等）派系
secular   adj．世俗的、尘世的
sedate   adj．安静的、镇静的
sedative   adj．n．（药物）镇静的，镇静剂
sedentary   adj．久坐的，固定不动的
sediment   n．沉淀物，渣
sedition   n．煽动叛乱
seditious   adj．煽动性的
seduce   v．勾引、诱惑
seductive   adj．诱人的、有魅力的
sedulous   adj．聚精会神的、勤勉的
seedling   n．幼苗
seep   v．（液体等）渗漏
seethe   v．沸腾，汹涌
segment   n．部分
segregate   v．隔离
seine   n．拉网，大捕鱼网
seismic   adj．地震的
self-assertion   n．坚持己见，自信
self-possession   n．沉着，镇定
semblance   n．外貌，相似
seminal   adj．有创意的
seminary   n．神学院
senescent   adj．衰老的、老化的
senile   adj．年老的
senility   n．衰老，老化
sensation   n．知觉，轰动（的事）
sensational   adj．耸人听闻的，轰动的
sensual   adj．肉欲的、淫荡的
sensuality   n．淫荡、好色
sententious   adj．好说教的，简要的
sentient   adj．有知觉的，知悉的
sentry   n．哨兵，步哨
septic   adj．受感染的、腐败的
sepulcher   n．埋葬所，坟墓
sepulchral   adj．坟墓的，阴深的
sequacious   adj．前后一贯的，盲从的
sequential   adj．连续的，一连串的
sequester   v．（使）隐退，隐居
sequestrate   v．扣押，没收
seraphic   adj．如天使般的，美丽的
sere   adj．干枯的，凋萎的
serenade   n．夜曲，小夜曲
serendipity   n．善于发掘新奇事物的天赋
serpentine   adj．似蛇般绕曲的，蜿蜒的
serrated   adj．呈锯齿状的
servile   adj．奴性的，百依百顺的
sever   v．切断，脱离
severance   n．切断，分离
sewer   n．排水沟，下水道
sextant   n．六分仪（航海定向仪器）
shabby   adj．破烂的，卑鄙的
shack   n．简陋的小屋，棚屋
shackle   n．脚镣，枷锁
shade   n．阴影，细微差别
shaft   n．矛柄，把柄
shale   n．页岩
shallop   n．轻舟，小舟
sham   n．假货，虚假，v．伪装
shanty   n．简陋的小木屋
shard   n．（陶器等）碎片，破片
shareholder   n．股东
shavings   n．刨花
shawl   n．（妇女用）披肩，围巾
sheaf   n．一捆、一束
shear   v．剪（羊毛），剪发
shears   n．大剪刀
sheath   n．（刀、剑）鞘、套
shed   v．流出（眼泪），脱落（叶子）
sheen   n．光辉，光泽
shelve   v．搁置
sheriff   n．县治安官
shibboleth   n．陈旧语句，习俗
shiftless   adj．没有决断力的，偷懒的
shimmer   v．闪烁，微微发亮
shingle   n．木瓦，屋顶板
shipshape   adj．整洁的，井然有序的
shipwright   n．造船者
shirk   v．逃避，规避
shoal   n．浅滩、浅水处，一群（鱼）
shoddy   n．劣质的，冒充好货的
short-range   adj短程的，短期间的
shove   v．推挤，猛推
shovel   n．铲子、铁锨v．铲
showpiece   n．陈列品、精品、样品
showy   adj．鲜艳的，显眼的
shrewd   adj．判断敏捷的，精明的
shriek   v．尖叫
shrill   adj．尖锐的、剌耳的
shrine   n．神龛，圣地
shrink   v．收缩、缩小，退缩
shrivel   v．枯萎，皱缩
shroud   n．寿衣，遮蔽物v．覆盖
shrug   v．耸肩（表示怀疑等）
shuck   n．（植物的）壳、夹，无用之物
shuffle   v．拖步走，支吾，洗牌
shun   v．避免，闪避
shunt   v．使（火车）转到另一轨道，转移方向
sibling   n．兄弟或姊妹
sibyl   n．女预言家，女先知
sibylline   adj．预言的
sidereal   adj．恒星的
sidesplitting   adj．令人捧腹大笑的
sidle   v．（偷偷地）侧身而行
siege   n．包围，围攻
sieve   n．筛，滤杓v．筛出、滤出
sift   v．筛、过滤
sifter   n．筛子
sill   n．基石，门槛，窗台
silt   n．淤泥、淤沙
simian   adj．猿的、猴的n．类人猴
simile   n．直喻，明喻
simper   v．傻笑、假笑
simulate   v．假装，模仿
simulated   adj．伪装的，模仿的
simultaneous   adj．同时发生的
sinecure   n．挂名差事，闲职
sinew   n．腱，力量，精力
sinewy   adj．多腱的，强壮有力的
singe   v．（轻微地）烧焦，烫焦
singularity   n．卓越，奇异
sinister   adj．不吉祥的，险恶的
sinuous   adj．蜿蜒的，迂回的
sip   v．啜饮
siren   n．汽笛，警报器
sizzler   n．炎热天气、大热天
skein   n．一束（线或纱）
skeptical   adj．怀疑的
sketchy   adj．概略的，粗略的
skew   adj．不直的，歪斜的
skewer   n．（烤肉用的）串肉杆v．用杆串好
skiff   n．轻舟，小船
skillet   n．煎锅
skimp   v．节省花费，吝啬
skimpy   adj．吝啬的，贫乏的
skinflint   n．吝啬鬼
skirmish   n．小战，小争吵
skulduggery   n．舞弊，作假
skull   n．头盖骨，脑壳
skunk   n．臭鼬，黄鼠狼
skyrocket   v．陡升，猛涨
slab   n．厚板，厚块
slacken   v．（使）松弛，放松
slag   n．炉渣，矿渣
slake   v．解渴，消渴
slanderous   adj．诽谤的，中伤的
slant   v．倾斜n．斜面，看法
slapdash   adj．草率的、马虎的
slate   n．石板，候选人名单v．提名
slaver   v．流口水，渴望n．口水
scavenge   v．（在废物中）寻觅，（动物）食腐肉
scathing   n.苛刻的,严厉的
slay   v．杀，残杀
sledgehammer   n．长柄大锤
sleek   v．（使）光滑，adj．光滑的，整洁的
sleight   n．巧妙手法，巧计，灵巧（分割
slew   v．（使）旋转，n．大量，许多
sling   v．投掷，扔，n．吊腕带，吊索
slink   v．偷偷走动
slit   v．撕裂n．裂口，裂缝
slither   v．（蛇）滑动，扭动前进
sliver   n．长条，细片，v．裂成细片
slobber   n．口水，v．流口水，粗俗地表示
sloop   n．小帆船
sloppy   adj．邋遢的，不整洁的
sloth   n．懒惰，树懒（一种动物）
slough   v．n．（蛇等）蜕皮，蜕壳
sloven   n．不修边幅的人
slovenly   adj．不整洁的，马虎的
slue   v．（使）旋转
sluggard   n．懒鬼
sluggish   adj．行动迟钝的，缓慢的
sluice   n．水门，水闸，n．冲洗，奔流
slumber   v．n．睡眠，安睡
slumberous   adj．昏昏欲睡的
slump   v．猛然落下，暴跌
slur   v．含糊不清地讲
smattering   n．略知，少数
smear   n．油渍，污点v．弄脏，玷污
smelt   v．熔解，熔炼
smirch   v．玷污，n．污点
smirk   v．假笑，得意地笑
smolder   v．无火焰地闷烧，压抑
smother   v．覆盖，（使）闷死
smug   adj．自满的，自命不凡的
smuggle   v．走私，私运
smutty   adj．淫秽的
snaky   adj．似蛇的，弯曲的，阴险的
snappish   adj．脾气暴燥的
snappy   adj．精力充沛的，潇洒的
snare   n．罗网，陷井
snarl   v．n．纠缠，混乱
snarled   adj．纠缠不清的
snatch   n．v．强夺，攫取
sneak   v．鬼鬼祟祟而行，偷窃
sneaking   adj．秘密的，不公开的
sneer   v．嘲笑，鄙视
snide   adj．讽刺的，含沙射影的
snigger   v．n．暗笑，窃笑
snip   v．剪，剪断
snips   n．铁剪
snob   n．势利小人
snobbish   adj．势利眼的
snoop   v．窥伺，打听，n．窥探者
snowdrift   n．雪堆
snub   v．冷落，不理睬
snug   adj．温暖的，舒适的
snuggle   v．挨近，依偎
soak   v．浸泡，渗透
soaked   adj．湿透的
sober   adj．清醒的，庄重的
sobriety   n．节制，清醒
sobriquet   n．浑名，绰号
socialite   n．社会名流，名士
sock   v．重击，痛打
sodden   adj．浸透了的
soggy   adj．湿透的，濡湿的
soil   v．n．弄脏，污损
sojourn   v．n．逗留，寄居
solace   n．安慰．慰藉
solder   v．焊接，焊合
solecism   n．文法错误，举止失礼
solemnity   n．庄严，肃穆
solicit   v．恳求，乞求，教唆
solicitation   n．恳求，教唆
solicitous   adj．热切的，挂念的
solidarity   n．团结，一致
soliloquy   n．自言自语，独白
solitary   adj．孤独的，n．隐士
solitude   n．孤独
solo   adj．单独的，n．独唱
solvent   adj．有偿债能力的，n．溶剂
solvency   n．溶解力，还债能力
somatic   adj．肉体的
somber   adj．忧郁的，阴暗的
somnolent   adj．思睡的，催眠的
sonata   n．奏鸣曲
sonorous   adj．（声音）宏亮的
sonority   n．响亮，宏亮
soot   n．黑烟灰，油烟
sophism   n．诡辩
sophistry   n．诡辩
sophisticated   adj．老于世故的，（仪器）精密的
soporific   adj．催眠的，n安眠药
soprano   n女高音，最高者
sorcery   n．巫术，魔法
sordid   adj．卑鄙的，肮脏的
souse   v．浸在水中，使湿透
souvenir   n．纪念物，纪念品
sovereign   n．最高统治者，元者
sovereignty   n．主权，统治权
sow   n．母猪，[su]v．播种
spacious   adj．广阔的，宽敞的
spangle   n．（缝在衣服上的）金属亮片，v．闪光
spank   v．打，拍打（在屁股上）
spanking   adj．轻快的，敏捷的
sparing   adj．节俭的，节约的
spark   n．火花，火星
sparkle   v．闪闪发光，闪耀
sparse   adj．稀少的，贫乏的
spartan   adj．简朴的，刻苦的
spasm   n．痉挛，抽筋
spasmodic   adj．痉挛的，间歇性的
spat   n．口角，小争论
spatchcock   v．把（文字）插入
spate   n．大批，大量，（水）泛滥
spatula   n．（调拌等用的）抹刀，刮刀
spawn   n．（鱼等）卵子，v．大量产卵，大量生产
spear   n．矛尖，嫩叶，v．刺戳
specifics   n．细微问题，细节
specimen   n．范例，样品，标本
specious   adj．似是而非的，华而不实的
speciosity   n．似是而非，外表美观
speck   n．小点，斑点，少量
spectacular   adj．壮观的，引人入胜的
specter   n．鬼魂，幽灵，恐惧
spectral   adj．幽灵的，鬼魂的
spectrum   n．光谱，范围
speculate   v．沉思，思索，投机
speculation   n．思索，推测，投机
speleology   n．洞穴学
spell   n．连续的一段时间，一阵子
spendthrift   adj．n．挥金如土的（人）
sphinx   n．狮身人面像，谜一样的人
spike   n．长钉，大钉
spindly   adj．细长的，纤弱的
spineless   adj．没骨气的，懦弱的
spinster   n．未婚女人，老处女
spiny   adj．针状的，多刺的
spiral   n．螺旋，螺线
spire   n．（教堂）尖顶，尖塔，高点
spite   n．怨恨，恶意
splashy   adj．大而显眼的，引人注目的
spleenish   adj．脾气坏的，易怒的
splendid   adj．壮观的，极好的
splendor   n．壮丽，辉煌
splenetic   adj．脾气暴的，易怒的
splice   v．n．接合，衔接
splint   n．（固定断骨的）夹板，托板
splinter   n．尖片，裂片
split   v．n．分裂，裂开
splurge   n．炫耀，摆阔
spoke   n．（车轮上）幅条，阻碍物
spongy   adj．像海绵的，不坚实的
spontaneous   adj．自发的，自然的
spontaneity   n．自然，自发
spoof   v．揶揄，嘲讽
spool   n．（缠录音带等的）卷盘（轴）
spoor   n．（野兽的）足迹
sporadic   adj．不定时发生的，零星的
sport   v．炫耀，卖弄
spout   v．喷出，滔滔不绝地讲
sprain   n．v．扭伤
sprawl   v．n．伸展手足而卧，懒散地躺
sprig   n．嫩枝，小枝
sprightly   adj．愉快的，活泼的
sprinkler   n．洒水装置，洒水车
sprinkling   n．点滴，少数
sprint   n．全速奔跑
sprout   v．长出，萌芽，嫩芽
spruce   n．云杉，adj．整洁的，潇洒的
spunk   n．勇气，胆量
spurious   adj．假的，伪造的
spurn   v．拒绝，摈弃
squalid   adj．污秽的，肮脏的
squalor   n．不洁，污秽
squander   v．浪费，挥霍
squash   v．压碎，挤压，n．南瓜
squat   v．蹲下，adj．矮胖的
squelch   v．n．压制，镇压
stab   n．v．刺伤，戳
staccato   adj．（音乐）断音的，不连贯的
stagger   v．蹒跚，摇晃
staggering   adj．令人吃惊的
stagnant   adj．不流动的，停滞的
stagy   adj．不自然的，演戏一般的
staid   adj．稳重的，沉着的
stain   v．玷污，染色
stake   n．柱子，赌注
stale   adj．不新鲜的，陈腐的
stalemate   n．和棋局面，僵局
stalk   v．隐伏跟踪（猎物）
stalwart   adj．健壮的，坚定的
stamina   n．体力，耐力
stammer   v．口吃，结巴
stance   n站姿，立场
stanch   v．制止（血液），止住
stanza   n．（诗）节，段
staple   n．钉书钉
stapler   n．钉书机
staple   n．主要产品
starchy   adj．含淀粉的，刻板的
star-crossed   adj．时运不济的
stark   adj．（外表）僵硬的，完全的
stash   v．藏匿，隐藏
static   adj．静态的，呆板的
stationary   adj．静止的，不动的
stationery   n．文具
statuary   n．雕像，雕塑艺术
statuette   n．小雕像
stature   n．身高，身材
status   n．身份，地位
statute   n．法规，法令
statutory   adj．法定的，受法令所约束的
steep   v．浸泡，浸透
steeple   n．尖塔，尖阁
steer   n．公牛，食用牛
steer   v．操舵，驾驶
stem   n（植物的）茎，叶柄，v．阻止，遏制（水流等）
stench   n．臭气，恶臭
stencil   n．（用以刻写图案，文字的）模板v．用模板刻写
stenography   n．速记，速记法
stentorian   adj．（指声音）极响亮的
stereotype   n．固定形式，老套
sterile   adj．不孕的，无细菌的
sterilize   v．使不育，杀菌
stern   n．船尾
stethoscope   n．听诊器
stickler   n．坚持细节之人
sticky   adj．粘的，不慷慨的
stigmatize   v．污蔑，玷污
stiletto   n．小剑，匕首
stilted   adj．（文章，谈话）不自然的
stimulant   n．兴奋剂，刺激物
stimulus   n刺激，激励（复：stimuli）
sting   v．刺痛，叮螯，n．螫刺
stingy   adj．吝啬的，小气的
stink   v．n．发臭，臭味
stint   v．吝惜，节省
stipend   n．薪水，薪俸，养老金
stipple   v．点画，点描．
stipulate   v，要求以…为条件，约定
stipulation   n．规定，约定
stitch   n．（缝纫时的）一针，一钩v．缝合
stock   adj．普通的，惯用的
stockade   n．栅栏，围栏
stocky   adj．矮胖的，粗壮的
stodgy   adj．艰涩难懂的，乏味的
stoic   n．坚忍克己之人
stoicism   n．坚忍克己
stolid   adj．无动于衷的，感情麻木的
stomach   v．吃得下，容忍
stoop   v．俯身，降低身份
storehouse   n．宝库，见识广博之人
stout   adj．肥胖的，强壮的
stouthearted   adj．勇敢的
stowaway   n．（藏于轮船，飞机中的）偷乘者
strained   adj．不自然的，不友好的
strait   n．海峡，adj．狭窄的
straits   n．困难，窘境
stranded   adj．搁浅的，进退两难的
strangulation   n．扼杀，勒死
stratagem   n．谋略，策略
stratify   v．（使）层化
stratum   n．地层，社会阶层
streak   n．线条，条纹，v．加线条
strenuous   adj．费力的，精力充沛的
striated   adj．有条纹的
stricture   n．谴责，严厉，束缚
stride   v．大步行走，阔步
stridency   n．尖锐，刺耳
strident   adj．尖声的，刺耳的
strife   n．纷争，倾轧
striking   adj．引人注目的，明显的
stringent   adj（规定）严苛的，缺钱的
strip   v．剥去，n．狭长的一片
stripe   n．条纹，斑纹，类型
stripling   n．年轻男子
stroll   v．漫步，闲逛
strolling   adj．巡回演出的
stuffy   adj．（空气）不新鲜的，闷气的
stun   v．使昏迷，使发愣
stunning   adj．极富魅力的
stunt   v．阻碍（成长），n．特技，绝技
stuntman   n．特技演员
stupefy   v．（使）茫然，吓呆
stupendous   adj巨大的，大得惊人的
stupor   n．昏迷，不醒人事
sturdy   adj．（身体）强健的，结实的
stutter   v．n.口吃，结巴
stymie   v．妨碍，阻挠
subdue   v．征服，压制，减轻
subjugate   v．征服，镇压
sublimate   v．（使）升华，净化
sublime   adj雄伟的，崇高的，n．顶峰
subliminal   adj．潜意识的，下意识的
submerge   v．沉没，淹没
submission   n．服从，恭顺
submissive   adj．恭顺的
subordinate   adj．附属的n．部下，下属
suborn   v．收买，贿赂
subpoena   n．（法律）传票，v．传讯
subscribe   v．捐助，捐献，订购
subservient   adj．恭顺的
subside   v．（建筑物等）下陷，（天气等）平息，平静
subsidiary   adj．辅助的，次要的
subsidy   n．补助金
substantiate   v证实，确证
substantive   adj．独立存在的，直接的
substitute   n．代替品，v．代替
substratum   n．基础，根据
subsume   v．包含，包容
subterfuge   n．诡计，托辞
subterranean   adj．地下的
subtlety   n．狡猾，微妙（的感情）
subvention   n．补助金，津贴
subversive   adj．颠覆性的，破坏性的
subvert   v．颠覆，推翻
succinct   adj．简明的，简洁的
succor   v．n．救助，援助
succulent   adj．多汁的，多水份的
succumb   v．屈从，屈服，因…死亡
suede   n．表面粗糙的软皮革
suffice   v．足够，（食物）满足
sufficient   adj．足够的
suffocate   v．（使）窒息而死
suffrage   n．选举权，投票权
suffuse   v．（色彩等）弥漫，染遍
suggestible   adj．易受影响的
suitor   n．求婚者，（法律）原告
sulky   adj．呕气的，生气的
sullen   adj．忧郁的，不高兴的
sully   v．玷污，污染
sultry   adj．闷热的，（人）风骚的
summarily   adv．概括地，仓促的
sunder   v．分裂，分离
sundry   各式各样，各种的
superannuated   adj．老迈的，老式的
superb   adj．上乘的，出色的
supercilious   adj．目中无人的，高傲的
superficial   adj．表面的，肤浅的
superfluous   adj．多余的，累赘的
superimpose   v．加在上面，附加
superintend   v．监督
superlative   adj最佳的
supernal   adj．天堂的，天上的
supersede   v．淘汰，取代
superstition   n．迷信，盲目恐惧
supine   adj．仰卧的，懒散的
supplant   v．排挤，取代
supple   adj伸屈自如的，灵活的
supplement   vn．增补，补充
supplicant   n．乞求者，恳求者
supplicate   v．恳求，乞求
supposition   n．猜想，推测
surfeit   n．（食物）过量，过度
surge   v．n．波涛汹涌，波动
surly   adj脾气暴躁的，阴沉的
surmise   nv推测、猜测
surmount   v.克服，战胜，越过
surplus   adj剩余的，盈余的
surreptitious   adj．鬼鬼祟祟的，保密的
surrogate   n．代替品，代理人
susceptibilities   n．脆弱的感情
susceptible   adj易受影响的，多情的
suspense   n．悬念，悬疑，挂念
sustain   v．承受（困难），支撑（重量）
sustained   adj．持久的，经久不衰的
sustenance   n．食物，粮食，生计
suture   n．缝线v．缝合
svelte   adj．（女人）体态苗条的
swagger   v．大摇大摆地走
swank   v．夸耀，炫耀
swarm   n．（蜜蜂）一群，一群（人）
swarm   v．攀爬
swarthy   adj．（皮肤等）黝黑的
swell   v．肿胀，肿大n．（人）丰满
sweltering   adj．酷热的
swerve   v．转向，突然改变方向
swill   v．冲洗，痛饮
swindle   v．诈骗，骗取
swine   n．猪
swirl   n．v．旋转，漩涡
sycophant   n．马屁精
sycophantic   adj．拍马的，谄媚的
syllabus   n．教学纲要
symbiosis   n共生，共栖
symmetrical   adj．对称的
symmetry   n．对称，均衡
symposium   n．专题讨论家，研讨会
synchronize   v．使同步
synchronous   adj．同时发生的，同步的
syncopate   v．词中省略，缩写
synonymous   adj．同义的
synopsis   n．摘要，概要
synoptic   adj．摘要的，高瞻远瞩的
synthetic   adj．综合的，人造的
syringe   n．注射器
table   v．搁置，不加考虑
tableau   n．画面，活人画（舞台上活人扮的静态画面）
tableland   n．高原，台地
taboo   adj．讳忌的n．禁忌
tacit   adj．心照不宣的，静默的
taciturn   adj．沉默寡言的
tack   n．大头钉，图钉
tact   n．机智，圆滑
tactful   adj．圆滑的，机敏的
tactic   n．（达到目的）手段，战术
tactile   adj．有触觉的
tadpole   n，蝌蚪
tailwind   n，顺风
taint   n．v．玷污，败坏
taking   adj．楚楚动人的
talisman   n．避邪物，护身符
tally   v．（使）一致，符合n．完全相似
talon   n．猛禽的锐爪
tambourine   n．铃鼓，手鼓
tamp   v．捣实，砸实
tamper   v．窜改，玩弄
tan   v．鞣（革）
tanner   n．制革工人
tangent   n．切线
tangential   adj．切线的，离题的
tangible   adj．可触摸的
tango   n．探戈舞
tantalize   v．挑惹，挑逗
tantamount   adj．与…相等的
tantrum   n．勃然大怒，脾气发作
tapestry   n．挂毯，丰富多采的画面
tardy   adj．缓慢的，迟缓的
tare   n．莠草，杂草
tariff   n．关税，价目表
tarn   n．山中的小湖或水潭
tarnish   v．n．失去光泽，晦暗
tarpaulin   n．防水布，油布
tart   adj．酸的，尖酸的
tassel   n．流苏，穗
tattered   adj．衣衫褴褛的，破旧的
taunt   v．嘲笑，讥笑
taut   adj．拉紧的，绷紧的
tautological   adj．冗赘的，用语重复的
tawdry   adj．低级的，俗的而不值钱的
taxonomy   n．（动植物的）分类学
teat   n．奶嘴，奶头
technocrat   n．技术人员，技术统治
tedious   adj．冗长的，沉闷的
tedium   n．单调乏味
teem   v．充满，到处都是v．倾盆大雨
teetotal   adj．滴酒不沾的
telepathy   n．心灵感应，精神感应
temerity   n．鲁莽，大胆
temper   v．锻炼，缓和n．脾气
temperamental   adj．性情的，喜怒无常的
temperance   n．自制，节制，禁酒
temperate   adj．自制的
tempest   n．暴风雨，骚动
tempestuous   adj狂暴的
tempo   n．（动作、生活的）步调，速度
temporal   adj．时间的，世俗的
temporary   adj．短暂的，暂时的
temporize   v．拖延
temptation   n．引诱，诱惑物
tenable   adj．站得住脚的，无懈可击的
tenacious   adj．坚忍不拔的，固执的
tenacity   n．坚持，固执
tend   v．照料，看顾
tendentious   adj．有偏见的，有倾向的
tender   v．提出（希望对方接受的意见等）
tenet   n．信念，信条
tenor   n．男高音，要点，要旨
tentative   adj．试探性的，尝试性的
tenuous   adj．细薄的，稀薄的，空洞的
tenure   n．任期，终身职位
tepid   adj．微温的
terminable   adj．可终止的
terminate   v．终止，结束
terminology   n．术语，术语学
terminus   n．（火车，汽车）终点站
termite   n．白蚁
terpsichorean   adj．舞蹈的
terrace   n．一层梯田，阳台
terrain   n．地势，地形
terrapin   n．泥龟，水龟
terrestrial   adj．地球的，陆地的
terse   adj．简洁的，简明的
testament   n．遗嘱，证明
testify   v．见证，证实
testimonial   n．证明书，奖状
testimony   n．证言，证明
testy   adj．性急的，暴躁的
text   n．（演讲等）原文
texture   n．质地，结构
thatch   n．茅草屋顶，茅草
thaw   v．解冻，溶化
theatrical   adj．戏剧的，矫揉造作的
theism   n．一神论，有神论
theocracy   n．神权政治
theology   n．神学，宗教
therapeutic   adj．治病的
therapy   n．疗法
